0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
0.47783251231527096,1.0,1.0,0.03766319439117562,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7307692307692307,0.1111111111111111,1.0,1.0,0.0,0.631578947368421,0.3142857142857143,0.4174999999999999,0.4318181818181819,0.5,0.5294117647058824,0.09090909090909091,0.19130434782608693,0.5333333333333333,0.5408560311284045,0.6370656370656371,0.0,0.0,0.8064516129032258,0.2333333333333333,0.1875,0.6666666666666666,0.5384063173007897,1.0,0.0
0.47758620689655173,2.0,2.0,0.3705413988309835,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,0.5,0.8888888888888888,2.0,1.0,0.0,0.7789473684210526,0.14285714285714285,0.7499999999999999,0.5454545454545455,0.5,0.5294117647058824,0.3181818181818182,0.18840579710144928,0.5,0.49805447470817105,0.6872586872586872,0.0,0.0,0.9032258064516128,0.3,0.375,0.6666666666666666,0.497846374730797,1.0,0.0
0.47758620689655173,3.0,3.0,0.24532470122577973,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.5384615384615384,0.8888888888888888,2.0,1.0,0.0,0.5684210526315789,0.14285714285714285,0.4174999999999999,0.5454545454545455,0.391304347826087,0.11764705882352941,0.3181818181818182,0.16231884057971013,0.24466666666666667,0.5680933852140078,0.6486486486486486,0.0,0.0,0.8064516129032258,0.43333333333333335,0.375,0.6666666666666666,0.6482412060301509,1.0,0.0
0.47793103448275864,4.0,4.0,0.21942837856496325,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,0.5384615384615384,0.1111111111111111,1.0,1.0,0.0,0.5263157894736842,0.3142857142857143,0.4174999999999999,0.6590909090909092,0.5,0.5294117647058824,0.3181818181818182,0.0,0.6666666666666666,0.6420233463035019,0.7915057915057916,0.4166666666666667,0.0,0.7419354838709676,0.19999999999999998,0.21875,0.6666666666666666,0.598348887293611,1.0,0.0
0.47758620689655173,5.0,3.0,0.2299832778485188,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.5384615384615384,0.1111111111111111,2.0,1.0,0.0,0.5263157894736842,0.14285714285714285,0.335,0.6363636363636365,0.41304347826086957,0.23529411764705882,0.2727272727272727,0.24927536231884057,0.24466666666666667,0.49805447470817105,0.6023166023166024,0.4166666666666667,0.0,0.8064516129032258,0.26666666666666666,0.375,0.6666666666666666,0.497846374730797,1.0,0.0
0.47793103448275864,6.0,5.0,0.19488210116134574,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0.9615384615384616,0.1111111111111111,1.0,2.0,1.0,0.5263157894736842,0.3142857142857143,0.4174999999999999,0.6022727272727273,0.391304347826087,0.5294117647058824,0.3181818181818182,0.0,1.0,0.8365758754863812,0.5984555984555985,0.5,0.0,0.8064516129032258,0.19999999999999998,0.0625,0.6666666666666666,0.598348887293611,1.0,0.0
0.47793103448275864,7.0,5.0,0.19488210116134574,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0.9615384615384616,0.8888888888888888,1.0,3.0,1.0,0.5263157894736842,0.3142857142857143,0.1675,0.6022727272727273,0.391304347826087,0.5294117647058824,0.2727272727272727,0.0,1.0,0.8365758754863812,0.5984555984555985,0.5,0.0,0.8064516129032258,0.3666666666666667,0.0625,0.6666666666666666,0.598348887293611,1.0,0.0
0.47807881773399014,8.0,6.0,0.21404353895954467,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.5,0.1111111111111111,2.0,1.0,1.0,0.8421052631578947,0.22857142857142856,0.5,0.5454545454545455,0.391304347826087,0.7647058823529411,0.36363636363636365,0.6579710144927536,0.43333333333333335,0.17509727626459143,0.3783783783783784,0.0,0.0,0.9677419354838709,0.3333333333333333,0.3125,0.6666666666666666,0.5979899497487436,1.0,0.0
0.47807881773399014,9.0,6.0,0.21404353895954467,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.5,0.8888888888888888,2.0,1.0,0.0,0.8421052631578947,0.22857142857142856,0.1675,0.5454545454545455,0.2391304347826087,0.5294117647058824,0.3181818181818182,0.4492753623188406,0.43333333333333335,0.29182879377431903,0.5366795366795366,0.0,0.0,0.9677419354838709,0.3333333333333333,0.3125,0.6666666666666666,0.5958363244795404,1.0,0.0
0.4782266009852217,10.0,7.0,0.19162971940536644,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7307692307692307,0.1111111111111111,1.0,1.0,1.0,0.5263157894736842,0.22857142857142856,0.335,0.5454545454545455,0.391304347826087,0.7647058823529411,0.09090909090909091,0.4579710144927536,0.3333333333333333,0.33073929961089493,0.4903474903474905,0.0,0.0,0.8064516129032258,0.3333333333333333,0.3125,0.6666666666666666,0.4745154343144293,1.0,0.0
0.47753694581280787,11.0,2.0,0.3705413988309835,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,3.0,0.4230769230769231,0.8888888888888888,2.0,1.0,1.0,0.3157894736842105,0.2857142857142857,0.25,0.4318181818181819,0.6521739130434783,0.7647058823529411,0.3181818181818182,0.0,0.2,0.8365758754863812,0.5984555984555985,0.0,0.0,0.8064516129032258,0.3333333333333333,0.375,0.6666666666666666,0.4745154343144293,1.0,1.0
0.47881773399014776,12.0,8.0,0.23036681343295032,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,3.0,0.4230769230769231,0.4444444444444444,2.0,2.0,1.0,0.10526315789473684,0.2857142857142857,0.1675,0.31818181818181823,0.17391304347826086,0.5294117647058824,0.3181818181818182,0.0,0.3333333333333333,0.8365758754863812,0.5984555984555985,0.0,0.0,0.8064516129032258,0.26666666666666666,0.15625,0.6666666666666666,0.3589375448671931,1.0,0.0
0.47881773399014776,13.0,8.0,0.23036681343295032,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,3.0,0.4230769230769231,0.0,2.0,2.0,1.0,0.10526315789473684,0.2857142857142857,0.1675,0.4886363636363637,0.17391304347826086,0.5294117647058824,0.3181818181818182,0.1710144927536232,0.3333333333333333,0.6926070038910503,0.5135135135135135,0.0,0.0,0.8064516129032258,0.6,0.15625,0.6666666666666666,0.3589375448671931,1.0,0.0
0.4785221674876847,14.0,9.0,0.19135357378457574,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,0.4230769230769231,0.4444444444444444,2.0,2.0,0.0,0.7368421052631579,0.08571428571428572,0.335,0.5909090909090908,0.15217391304347827,0.5294117647058824,0.3181818181818182,0.3188405797101449,0.2,0.5408560311284045,0.46718146718146725,0.0,0.0,0.8064516129032258,0.3333333333333333,0.125,0.6666666666666666,0.4745154343144293,1.0,0.0
0.4785221674876847,15.0,9.0,0.19135357378457574,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,0.4230769230769231,0.0,2.0,2.0,1.0,0.7368421052631579,0.08571428571428572,0.5,0.6022727272727273,0.1956521739130435,0.5294117647058824,0.3181818181818182,0.19420289855072465,0.2,0.5914396887159533,0.5830115830115831,0.0,0.0,0.3548387096774194,0.4666666666666666,0.125,0.6666666666666666,0.4745154343144293,1.0,0.0
0.47886699507389163,16.0,10.0,0.22280349170796065,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,0.8461538461538461,0.1111111111111111,1.0,2.0,1.0,0.5263157894736842,0.2857142857142857,0.25,0.5454545454545455,0.2826086956521739,0.5882352941176471,0.3181818181818182,0.0,0.8666666666666667,0.6926070038910503,0.7413127413127415,0.0,0.0,0.5483870967741935,0.3333333333333333,0.0625,0.6666666666666666,0.6245513280689162,1.0,0.0
0.47886699507389163,17.0,10.0,0.19488210116134574,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,0.8461538461538461,0.8888888888888888,1.0,2.0,1.0,0.3157894736842105,0.2857142857142857,0.1675,0.4318181818181819,0.41304347826086957,0.5882352941176471,0.3181818181818182,0.0,0.8666666666666667,0.8365758754863812,0.5984555984555985,0.0,0.0,0.3225806451612903,0.3333333333333333,0.0625,0.6666666666666666,0.6245513280689162,1.0,0.0
0.4782266009852217,18.0,11.0,0.2192596229078134,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0.8461538461538461,0.1111111111111111,1.0,2.0,1.0,0.10526315789473684,0.22857142857142856,0.1675,0.5795454545454547,0.2826086956521739,0.5882352941176471,0.20454545454545456,0.034782608695652174,0.7333333333333333,0.6653696498054474,0.7220077220077221,0.3333333333333333,0.0,0.6451612903225806,0.3333333333333333,0.0625,0.6666666666666666,0.24676956209619527,1.0,0.0
0.47886699507389163,19.0,4.0,0.21944371998834053,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.9615384615384616,0.8888888888888888,1.0,4.0,1.0,0.5263157894736842,0.2857142857142857,0.4174999999999999,0.4318181818181819,0.41304347826086957,0.7647058823529411,0.3181818181818182,0.2318840579710145,0.7,0.6420233463035019,0.48262548262548266,0.0,0.0,0.8064516129032258,0.3333333333333333,0.21875,0.6666666666666666,0.6245513280689162,1.0,0.0
0.47886699507389163,20.0,4.0,0.21944371998834053,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.9615384615384616,0.1111111111111111,1.0,4.0,1.0,0.5263157894736842,0.2857142857142857,0.4174999999999999,0.45454545454545453,0.32608695652173914,0.7647058823529411,0.20454545454545456,0.1710144927536232,0.7,0.6926070038910503,0.5135135135135135,0.0,0.0,0.8064516129032258,0.3333333333333333,0.21875,0.6666666666666666,0.6245513280689162,1.0,0.0
0.48261083743842365,21.0,4.0,0.21944371998834053,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,0.5,0.1111111111111111,1.0,1.0,1.0,0.2631578947368421,0.2571428571428571,0.1675,0.5454545454545455,0.717391304347826,0.5294117647058824,0.2727272727272727,0.5797101449275363,0.6333333333333333,0.15564202334630348,0.5019305019305019,0.0,0.0,0.7741935483870968,0.26666666666666666,0.21875,0.6666666666666666,0.6245513280689162,1.0,0.0
0.48261083743842365,22.0,4.0,0.21944371998834053,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,0.5,0.8888888888888888,1.0,1.0,1.0,0.2631578947368421,0.2571428571428571,0.1675,0.6022727272727273,0.7391304347826086,0.5294117647058824,0.3181818181818182,0.6289855072463768,0.6333333333333333,0.09727626459143968,0.4942084942084941,0.0,0.0,0.8709677419354839,0.26666666666666666,0.21875,0.6666666666666666,0.6245513280689162,1.0,0.0
0.48261083743842365,23.0,1.0,0.03772456008468466,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7307692307692307,0.1111111111111111,1.0,1.0,1.0,0.42105263157894735,0.2571428571428571,0.335,0.3295454545454546,0.45652173913043476,0.4117647058823529,0.13636363636363635,0.22028985507246376,0.2733333333333333,0.517509727626459,0.6177606177606177,0.0,0.0,0.8064516129032258,0.2333333333333333,0.1875,0.6666666666666666,0.871500358937545,1.0,0.0
0.48261083743842365,24.0,1.0,0.03772456008468466,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7307692307692307,0.6666666666666666,1.0,1.0,0.0,0.3157894736842105,0.2571428571428571,0.1675,0.31818181818181823,0.2608695652173913,0.4117647058823529,0.09090909090909091,0.2463768115942029,0.2733333333333333,0.4747081712062257,0.6293436293436293,0.16666666666666666,0.0,0.8064516129032258,0.3,0.1875,0.6666666666666666,0.7178750897343862,1.0,0.0
0.4828571428571429,25.0,12.0,0.0681466026417931,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,3.0,0.4230769230769231,0.0,2.0,1.0,1.0,0.10526315789473684,0.2,0.1675,0.47727272727272735,0.15217391304347827,0.6470588235294118,0.3181818181818182,0.0,0.21666666666666667,0.8560311284046692,0.5791505791505792,0.0,0.0,0.3225806451612903,0.43333333333333335,0.1875,0.6666666666666666,0.6245513280689162,1.0,0.0
